seed,n_nodes,e_proba,max_weight,u_prop,f_prop,strat,weight_sum,n_entro,gini,imb_ratio,prop_sim
655,50,0.1,100,0.5,0.5,p_weights,1314,0.9768153136967604,0.6497292794668887,1.75,0.8482932996207333
655,50,0.1,100,0.5,0.5,kruskal,1093,0.9151965159267051,0.603082049146189,2.888888888888889,0.9445578231292516
655,50,0.1,1000,0.1,0.9,p_fixed,16094,0.3733039603858872,0.2448979591836735,6.0,0.978021978021978
655,50,0.1,1000,0.1,0.9,p_dynamic,11111,0.3384052625100084,0.2149104539775093,7.166666666666667,0.960226426336958
655,50,0.1,1000,0.1,0.9,minority,15506,0.6702512071242509,0.4789670970428988,31.000000000000004,0.5905093744815
655,50,0.1,1000,0.1,0.9,p_weights,11431,0.5316579268082561,0.3949652777777778,2.6923076923076925,0.8648373983739837
655,50,0.1,1000,0.1,0.9,kruskal,12341,0.3733039603858872,0.2448979591836735,6.0,0.9138134592680048
655,50,0.1,1000,0.2,0.8,p_fixed,14361,0.5816169515020168,0.3631820074968763,19.0,0.9503673469387754
655,50,0.1,1000,0.2,0.8,p_dynamic,9754,0.7889623284109847,0.5422740524781341,9.0,0.9509616796358832
655,50,0.1,1000,0.2,0.8,minority,11030,0.9309775913812278,0.6214077467721781,2.75,0.746880046982822
655,50,0.1,1000,0.2,0.8,p_weights,10564,0.7019727454790686,0.478134110787172,16.0,0.7950113378684807
655,50,0.1,1000,0.2,0.8,kruskal,13986,0.4605892125609515,0.3248646397334444,3.9,0.9724770642201837
655,50,0.1,1000,0.3,0.7,p_fixed,14329,0.630740186219961,0.4997917534360683,1.0416666666666667,0.9344262295081966
655,50,0.1,1000,0.3,0.7,p_dynamic,11004,0.7019727454790686,0.478134110787172,16.0,0.7647872708405397
655,50,0.1,1000,0.3,0.7,minority,12723,0.974024062068808,0.648896293211162,1.7272727272727273,0.7356357927786499
655,50,0.1,1000,0.3,0.7,p_weights,11065,0.9625196080005624,0.641399416909621,2.0,0.8474758324382385
655,50,0.1,1000,0.3,0.7,kruskal,12781,0.7554506138599203,0.5331112036651395,13.000000000000002,0.8998144712430427
655,50,0.1,1000,0.4,0.6,p_fixed,10945,0.8113418211369019,0.5247813411078717,5.166666666666667,0.7788115246098439
655,50,0.1,1000,0.4,0.6,p_dynamic,14863,0.8529276561386328,0.573094543940025,5.2,0.8331138907175772
655,50,0.1,1000,0.4,0.6,minority,12777,0.9984616167249638,0.6655560183256977,1.1333333333333333,0.6694873071179691
655,50,0.1,1000,0.4,0.6,p_weights,14298,0.92734064639208,0.6180758017492711,2.8750000000000004,0.9221938775510204
655,50,0.1,1000,0.4,0.6,kruskal,12418,0.7946611788051436,0.5481049562682216,8.666666666666668,0.8591294925049666
655,50,0.1,1000,0.5,0.5,p_fixed,9152,0.9145182258700972,0.6064139941690962,3.1250000000000004,0.8620902906617193
655,50,0.1,1000,0.5,0.5,p_dynamic,8960,0.943292032796157,0.6247396917950854,2.4,0.9742212674543502
655,50,0.1,1000,0.5,0.5,minority,12476,0.9949671453369224,0.6630570595585173,1.2857142857142858,0.744237263250624
655,50,0.1,1000,0.5,0.5,p_weights,11926,0.9891121152087412,0.6588921282798834,1.4615384615384617,0.6678178963893249
655,50,0.1,1000,0.5,0.5,kruskal,12536,0.9382171817079836,0.6189087880049979,2.272727272727273,0.9524872448979592
655,50,0.2,10,0.1,0.9,p_fixed,90,0.4341097175617837,0.299875052061641,4.444444444444445,0.9607535321821036
655,50,0.2,10,0.1,0.9,p_dynamic,80,0.6700902683382319,0.4464806330695543,17.0,0.8815556411243743
655,50,0.2,10,0.1,0.9,minority,132,0.8316145468598881,0.5664306538942108,6.250000000000001,0.4127158555729984
655,50,0.2,10,0.1,0.9,p_weights,98,0.3384052625100084,0.2149104539775093,7.166666666666667,0.815708101422387
655,50,0.2,10,0.1,0.9,kruskal,87,0.4050974637813516,0.273219491878384,5.125000000000001,0.9902860707601818
655,50,0.2,10,0.2,0.8,p_fixed,75,0.5875876357678075,0.4531445231153686,1.8823529411764703,0.9472514812376563
655,50,0.2,10,0.2,0.8,p_dynamic,104,0.7815971566737082,0.5347771761765931,9.333333333333332,0.979591836734694
655,50,0.2,10,0.2,0.8,minority,129,0.974024062068808,0.648896293211162,1.7272727272727273,0.5739291764136485
655,50,0.2,10,0.2,0.8,p_weights,90,0.8918622884746461,0.5997501041232819,3.666666666666667,0.6739591836734694
655,50,0.2,10,0.2,0.8,kruskal,97,0.7598849196871065,0.4964598084131612,8.0,0.7708006279434851
655,50,0.2,10,0.3,0.7,p_fixed,82,0.801400966315617,0.5364431486880467,7.250000000000001,0.862186699774967
655,50,0.2,10,0.3,0.7,p_dynamic,84,0.8918622884746461,0.5997501041232819,3.666666666666667,0.8949232585596222
655,50,0.2,10,0.3,0.7,minority,123,0.9482252114234362,0.6322365680966263,2.333333333333333,0.5836385836385837
655,50,0.2,10,0.3,0.7,p_weights,88,0.9105571786408584,0.6089129529362765,3.285714285714286,0.8999397227245328
655,50,0.2,10,0.3,0.7,kruskal,104,0.689241964916919,0.4989587671803415,29.000000000000004,0.8604730595166937
655,50,0.2,10,0.4,0.6,p_fixed,77,0.8917724050197071,0.5914202415660141,3.714285714285715,0.973794965457
655,50,0.2,10,0.4,0.6,p_dynamic,87,0.8866659859911136,0.5947521865889213,4.0,0.874896299983408
655,50,0.2,10,0.4,0.6,minority,122,0.9901446640020533,0.6597251145356102,1.3846153846153846,0.6542617046818728
655,50,0.2,10,0.4,0.6,p_weights,84,0.9885754083994552,0.6580591420241566,1.4285714285714286,0.8508821855435401
655,50,0.2,10,0.4,0.6,kruskal,92,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.9117622152595478
655,50,0.2,10,0.5,0.5,p_fixed,82,0.9145182258700972,0.6064139941690962,3.1250000000000004,0.9156778990666034
655,50,0.2,10,0.5,0.5,p_dynamic,92,0.914100892018565,0.6122448979591836,3.0,0.9183673469387756
655,50,0.2,10,0.5,0.5,minority,121,0.9901446640020533,0.6597251145356102,1.3846153846153846,0.620498866213152
655,50,0.2,10,0.5,0.5,p_weights,92,0.9625713918211805,0.6380674718867139,1.9166666666666667,0.7982796424354867
655,50,0.2,10,0.5,0.5,kruskal,78,0.943292032796157,0.6247396917950854,2.4,0.8864384463462804
655,50,0.2,100,0.1,0.9,p_fixed,681,0.3384052625100084,0.2149104539775093,7.166666666666667,0.9510204081632652
655,50,0.2,100,0.1,0.9,p_dynamic,716,0.4050974637813516,0.273219491878384,5.125000000000001,0.9549819927971188
655,50,0.2,100,0.1,0.9,minority,961,0.4605892125609515,0.3248646397334444,3.9,0.6787932564330079
655,50,0.2,100,0.1,0.9,p_weights,667,0.7265632038414552,0.5031236984589754,15.000000000000002,0.7910134010685819
655,50,0.2,100,0.1,0.9,kruskal,538,0.6869770142277468,0.4631403581840899,16.5,0.995018479832878
655,50,0.2,100,0.2,0.8,p_fixed,520,0.7265632038414552,0.5031236984589754,15.000000000000002,0.926530612244898
655,50,0.2,100,0.2,0.8,p_dynamic,744,0.5749930206936643,0.4398167430237401,2.0625,0.9595513881228168
655,50,0.2,100,0.2,0.8,minority,910,0.9625196080005624,0.641399416909621,2.0,0.5771630966436161
655,50,0.2,100,0.2,0.8,p_weights,783,0.8316145468598881,0.5664306538942108,6.250000000000001,0.6897308724286528
655,50,0.2,100,0.2,0.8,kruskal,805,0.6805725229561552,0.4897959183673469,30.000000000000004,0.736921842972997
655,50,0.2,100,0.3,0.7,p_fixed,463,0.7894438438734138,0.5247813411078717,7.500000000000001,0.8777324263038548
655,50,0.2,100,0.3,0.7,p_dynamic,567,0.836578882977518,0.5714285714285714,5.750000000000001,0.9309001608942332
655,50,0.2,100,0.3,0.7,minority,709,0.974024062068808,0.648896293211162,1.7272727272727273,0.6859410430839001
655,50,0.2,100,0.3,0.7,p_weights,674,0.9606122526173352,0.6397334443981674,2.1,0.8429189857761287
655,50,0.2,100,0.3,0.7,kruskal,533,0.9061123133113932,0.6047480216576426,3.428571428571429,0.777380274819091
655,50,0.2,100,0.4,0.6,p_fixed,592,0.9249694389360892,0.6080799666805498,2.363636363636364,0.9044686840253344
655,50,0.2,100,0.4,0.6,p_dynamic,651,0.7087347531332553,0.519783423573511,24.0,0.8204081632653062
655,50,0.2,100,0.4,0.6,minority,757,0.9984616167249638,0.6655560183256977,1.1333333333333333,0.6855442176870749
655,50,0.2,100,0.4,0.6,p_weights,766,0.9996233932022288,0.6663890045814245,1.0625,0.7589435774309723
655,50,0.2,100,0.4,0.6,kruskal,661,0.8656684691272172,0.5855893377759267,4.6000000000000005,0.8069872016603251
655,50,0.2,100,0.5,0.5,p_fixed,615,0.9077661344736848,0.5947521865889213,2.7,0.8404879193056534
655,50,0.2,100,0.5,0.5,p_dynamic,568,0.9077661344736848,0.5947521865889213,2.7,0.8581632653061225
655,50,0.2,100,0.5,0.5,minority,719,0.9996233932022288,0.6663890045814245,1.0625,0.5863945578231293
655,50,0.2,100,0.5,0.5,p_weights,557,0.973493726483054,0.6463973344439816,1.6923076923076923,0.9018201875344732
655,50,0.2,100,0.5,0.5,kruskal,640,0.8349262938716921,0.5697625989171178,6.0,0.929483282674772
655,50,0.2,1000,0.1,0.9,p_fixed,6902,0.4605892125609515,0.3248646397334444,3.9,0.8633884588318086
655,50,0.2,1000,0.1,0.9,p_dynamic,5941,0.5469807630173039,0.3565181174510621,38.0,0.9829664149124216
655,50,0.2,1000,0.1,0.9,minority,11393,0.7056351079576688,0.5164514785506039,26.000000000000004,0.4979057125033419
655,50,0.2,1000,0.1,0.9,p_weights,7411,0.7362651945955309,0.5131195335276968,14.500000000000002,0.8334624989236201
655,50,0.2,1000,0.1,0.9,kruskal,5596,0.5445684476282007,0.4081632653061224,2.5,0.9297619047619048
655,50,0.2,1000,0.2,0.8,p_fixed,8066,0.8115556228359727,0.546438983756768,7.0,0.8528138528138529
655,50,0.2,1000,0.2,0.8,p_dynamic,6196,0.7019727454790686,0.478134110787172,16.0,0.9301224489795918
655,50,0.2,1000,0.2,0.8,minority,9796,0.974024062068808,0.648896293211162,1.7272727272727273,0.6540247000087589
655,50,0.2,1000,0.2,0.8,p_weights,7357,0.7894438438734138,0.5247813411078717,7.500000000000001,0.842375974780156
655,50,0.2,1000,0.2,0.8,kruskal,7230,0.7491640618792451,0.5022907122032486,10.333333333333334,0.8320390102943832
655,50,0.2,1000,0.3,0.7,p_fixed,5017,0.9510245786070618,0.6314035818408996,2.3000000000000003,0.9180286222372768
655,50,0.2,1000,0.3,0.7,p_dynamic,5916,0.7602028481413325,0.5381091211995002,12.0,0.9053639154776956
655,50,0.2,1000,0.3,0.7,minority,10382,0.9625196080005624,0.641399416909621,2.0,0.6973837993347118
655,50,0.2,1000,0.3,0.7,p_weights,6903,0.9885754083994552,0.6580591420241566,1.4285714285714286,0.8533635676492819
655,50,0.2,1000,0.3,0.7,kruskal,6408,0.8901326988687256,0.5980841316118284,3.8333333333333335,0.7813070753593265
655,50,0.2,1000,0.4,0.6,p_fixed,5365,0.8480251709864765,0.5481049562682216,3.75,0.779729613364333
655,50,0.2,1000,0.4,0.6,p_dynamic,6931,0.932791715153014,0.6230737192836318,2.625,0.8419013174890209
655,50,0.2,1000,0.4,0.6,minority,8212,0.9984616167249638,0.6655560183256977,1.1333333333333333,0.6979591836734694
655,50,0.2,1000,0.4,0.6,p_weights,7139,0.945432935199797,0.629737609329446,2.444444444444444,0.8684233186945663
655,50,0.2,1000,0.4,0.6,kruskal,5805,0.9077661344736848,0.5947521865889213,2.7,0.8756226900208903
655,50,0.2,1000,0.5,0.5,p_fixed,6142,0.9860080587527134,0.6563931695127031,1.5384615384615383,0.8778649921507065
655,50,0.2,1000,0.5,0.5,p_dynamic,5843,0.9397670042957768,0.6197417742607247,2.083333333333333,0.9343243470227596
655,50,0.2,1000,0.5,0.5,minority,7662,0.9996233932022288,0.6663890045814245,1.0625,0.6106883431338637
655,50,0.2,1000,0.5,0.5,p_weights,8409,0.9606122526173356,0.6397334443981675,2.1,0.7629724535554131
655,50,0.2,1000,0.5,0.5,kruskal,4294,0.9052681922894896,0.5980841316118284,3.2500000000000004,0.9242827565808932
655,50,0.3,10,0.1,0.9,p_fixed,69,0.4341097175617837,0.299875052061641,4.444444444444445,0.9743197278911564
655,50,0.3,10,0.1,0.9,p_dynamic,63,0.1552229646495684,0.0783007080383174,23.5,0.9344936884835678
655,50,0.3,10,0.1,0.9,minority,105,0.6292226984502579,0.4981257809246147,1.1304347826086956,0.3446032363899238
655,50,0.3,10,0.1,0.9,p_weights,91,0.8744519817036022,0.5830903790087464,4.333333333333334,0.8377466689155002
655,50,0.3,10,0.1,0.9,kruskal,64,0.4341097175617837,0.299875052061641,4.444444444444445,0.9361781076066792
655,50,0.3,10,0.2,0.8,p_fixed,66,0.6289220687878014,0.436484798000833,34.0,0.8282448979591837
655,50,0.3,10,0.2,0.8,p_dynamic,69,0.7491640618792451,0.5022907122032486,10.333333333333334,0.9460340837365874
655,50,0.3,10,0.2,0.8,minority,105,0.932791715153014,0.6230737192836318,2.625,0.5413533834586466
655,50,0.3,10,0.2,0.8,p_weights,83,0.8744519817036022,0.5830903790087464,4.333333333333334,0.7797231493133447
655,50,0.3,10,0.2,0.8,kruskal,60,0.6071311719123781,0.3865056226572262,18.5,0.8883892540066874
655,50,0.3,10,0.3,0.7,p_fixed,71,0.9341926720836974,0.6197417742607247,2.6666666666666665,0.8760393046107332
655,50,0.3,10,0.3,0.7,p_dynamic,65,0.8866659859911136,0.5947521865889213,4.0,0.8876987258991994
655,50,0.3,10,0.3,0.7,minority,80,0.9901446640020533,0.6597251145356102,1.3846153846153846,0.691609977324263
655,50,0.3,10,0.3,0.7,p_weights,66,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.8429222752930959
655,50,0.3,10,0.3,0.7,kruskal,59,0.8529276561386328,0.573094543940025,5.2,0.8773210692727795
655,50,0.3,10,0.4,0.6,p_fixed,76,0.980813022888047,0.6522282382340692,1.6153846153846152,0.7538753206200512
655,50,0.3,10,0.4,0.6,p_dynamic,63,0.9730459096169548,0.6480633069554352,1.818181818181818,0.7852384477106904
655,50,0.3,10,0.4,0.6,minority,68,0.9984616167249638,0.6655560183256977,1.1333333333333333,0.6370593692022263
655,50,0.3,10,0.4,0.6,p_weights,77,0.9625196080005624,0.641399416909621,2.0,0.806496420557752
655,50,0.3,10,0.4,0.6,kruskal,67,0.9052681922894896,0.5980841316118284,3.2500000000000004,0.8789929015084293
655,50,0.3,10,0.5,0.5,p_fixed,72,0.906112313311393,0.6047480216576426,3.428571428571429,0.7120593692022263
655,50,0.3,10,0.5,0.5,p_dynamic,63,0.8880139215425095,0.5797584339858393,3.1111111111111107,0.7900714004610109
655,50,0.3,10,0.5,0.5,minority,69,0.9984616167249638,0.6655560183256977,1.1333333333333333,0.7462191488165514
655,50,0.3,10,0.5,0.5,p_weights,66,0.9625713918211805,0.6380674718867139,1.9166666666666667,0.9708776072412436
655,50,0.3,10,0.5,0.5,kruskal,65,0.9828592743293272,0.6547271970012495,1.5833333333333333,0.6599016337837075
655,50,0.3,100,0.1,0.9,p_fixed,334,0.4605892125609515,0.3248646397334444,3.9,0.9484230055658628
655,50,0.3,100,0.1,0.9,p_dynamic,451,0.5209776358853155,0.3323615160349854,39.0,0.9668367346938777
655,50,0.3,100,0.1,0.9,minority,928,0.8011430026924763,0.5547688463140358,8.0,0.4003411162735988
655,50,0.3,100,0.1,0.9,p_weights,492,0.7506809663971351,0.5281132861307788,13.5,0.5720147066659561
655,50,0.3,100,0.1,0.9,kruskal,534,0.4050974637813516,0.273219491878384,5.125000000000001,0.939773735581189
655,50,0.3,100,0.2,0.8,p_fixed,455,0.5875876357678075,0.4531445231153686,1.8823529411764703,0.926519049546164
655,50,0.3,100,0.2,0.8,p_dynamic,438,0.6071311719123781,0.3865056226572262,18.5,0.806444067598386
655,50,0.3,100,0.2,0.8,minority,671,0.8918622884746461,0.5997501041232819,3.666666666666667,0.5364816111141026
655,50,0.3,100,0.2,0.8,p_weights,439,0.8656684691272172,0.5855893377759267,4.6000000000000005,0.8042725862274734
655,50,0.3,100,0.2,0.8,kruskal,447,0.8529276561386329,0.573094543940025,5.2,0.9296231027229834
655,50,0.3,100,0.3,0.7,p_fixed,485,0.8316145468598881,0.5664306538942108,6.250000000000001,0.9007951954623812
655,50,0.3,100,0.3,0.7,p_dynamic,416,0.801400966315617,0.5364431486880467,7.250000000000001,0.8727144036805473
655,50,0.3,100,0.3,0.7,minority,678,0.974024062068808,0.648896293211162,1.7272727272727273,0.6959479443951493
655,50,0.3,100,0.3,0.7,p_weights,495,0.932791715153014,0.6230737192836318,2.625,0.8189239332096475
655,50,0.3,100,0.3,0.7,kruskal,381,0.6582371962818963,0.4664723032069971,32.0,0.8605442176870749
655,50,0.3,100,0.4,0.6,p_fixed,432,0.8940641692621241,0.588088296543107,3.375,0.8433143749303
655,50,0.3,100,0.4,0.6,p_dynamic,420,0.914100892018565,0.6122448979591836,3.0,0.8751436231328993
655,50,0.3,100,0.4,0.6,minority,488,0.9901446640020533,0.6597251145356102,1.3846153846153846,0.7017109874252732
655,50,0.3,100,0.4,0.6,p_weights,393,0.974024062068808,0.648896293211162,1.7272727272727273,0.7864992150706436
655,50,0.3,100,0.4,0.6,kruskal,371,0.7987161765210847,0.5522698875468555,8.333333333333334,0.9249800478850758
655,50,0.3,100,0.5,0.5,p_fixed,552,0.9522714963635336,0.6297376093294461,2.0,0.4897959183673469
655,50,0.3,100,0.5,0.5,p_dynamic,362,0.9335459102197728,0.6164098292378176,2.5,0.918796992481203
655,50,0.3,100,0.5,0.5,minority,419,0.9996233932022288,0.6663890045814245,1.0625,0.622248899559824
655,50,0.3,100,0.5,0.5,p_weights,496,0.9973682615141012,0.6647230320699709,1.2,0.8013605442176871
655,50,0.3,100,0.5,0.5,kruskal,310,0.9625713918211808,0.6380674718867139,1.9166666666666667,0.8913373860182371
655,50,0.3,1000,0.1,0.9,p_fixed,4553,0.3384052625100084,0.2149104539775093,7.166666666666667,0.9584114726971872
655,50,0.3,1000,0.1,0.9,p_dynamic,4573,0.3733039603858872,0.2448979591836735,6.0,0.9509878419452886
655,50,0.3,1000,0.1,0.9,minority,6895,0.7087347531332553,0.519783423573511,24.0,0.3253365175857576
655,50,0.3,1000,0.1,0.9,p_weights,5659,0.6114888820182824,0.4189920866305706,35.00000000000001,0.658908507223114
655,50,0.3,1000,0.1,0.9,kruskal,3957,0.2096495217208135,0.1149521032902956,15.333333333333334,0.9729924578527064
655,50,0.3,1000,0.2,0.8,p_fixed,4136,0.8901326988687256,0.5980841316118284,3.8333333333333335,0.8170823885109599
655,50,0.3,1000,0.2,0.8,p_dynamic,4374,0.6114888820182824,0.4189920866305706,35.00000000000001,0.9929778362958088
655,50,0.3,1000,0.2,0.8,minority,6696,0.932791715153014,0.6230737192836318,2.625,0.5435992578849722
655,50,0.3,1000,0.2,0.8,p_weights,3640,0.8529276561386329,0.573094543940025,5.2,0.8963893249607535
655,50,0.3,1000,0.2,0.8,kruskal,3822,0.7265632038414552,0.5031236984589754,15.000000000000002,0.9668720673865114
655,50,0.3,1000,0.3,0.7,p_fixed,3880,0.801950923032794,0.5556018325697625,7.666666666666667,0.9362244897959184
655,50,0.3,1000,0.3,0.7,p_dynamic,4402,0.7946611788051436,0.5481049562682216,8.666666666666668,0.8959543515139052
655,50,0.3,1000,0.3,0.7,minority,4870,0.9828592743293272,0.6547271970012495,1.5833333333333333,0.7070952733424977
655,50,0.3,1000,0.3,0.7,p_weights,4113,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.9182517199514366
655,50,0.3,1000,0.3,0.7,kruskal,3296,0.9105571786408584,0.6089129529362766,3.285714285714286,0.9356009070294784
655,50,0.3,1000,0.4,0.6,p_fixed,4314,0.9651878252126016,0.641399416909621,2.0,0.8683095879861379
655,50,0.3,1000,0.4,0.6,p_dynamic,4823,0.9482252114234362,0.6322365680966263,2.333333333333333,0.7411477411477412
655,50,0.3,1000,0.4,0.6,minority,5174,0.9625196080005624,0.641399416909621,2.0,0.7228786251342643
655,50,0.3,1000,0.4,0.6,p_weights,4451,0.9768153136967604,0.6497292794668887,1.75,0.8515562649640862
655,50,0.3,1000,0.4,0.6,kruskal,4073,0.92734064639208,0.6180758017492711,2.8750000000000004,0.7399022108843538
655,50,0.3,1000,0.5,0.5,p_fixed,4632,0.9382171817079836,0.6189087880049979,2.272727272727273,0.9542034320359444
655,50,0.3,1000,0.5,0.5,p_dynamic,4350,0.8560317471292633,0.5589337775926697,4.142857142857143,0.8241758241758241
655,50,0.3,1000,0.5,0.5,minority,5928,0.9949671453369224,0.6630570595585173,1.2857142857142858,0.7366795366795367
655,50,0.3,1000,0.5,0.5,p_weights,4918,0.9885754083994552,0.6580591420241566,1.4285714285714286,0.8319515306122449
655,50,0.3,1000,0.5,0.5,kruskal,3371,0.8814468835960824,0.5897542690545606,4.166666666666667,0.900594161715319
655,50,0.4,10,0.1,0.9,p_fixed,61,0.3733039603858872,0.2448979591836735,6.0,0.9363419007770472
655,50,0.4,10,0.1,0.9,p_dynamic,57,0.2096495217208135,0.1149521032902956,15.333333333333334,0.9686028257456828
655,50,0.4,10,0.1,0.9,minority,98,0.7602028481413325,0.5381091211995002,12.0,0.294743351886209
655,50,0.4,10,0.1,0.9,p_weights,65,0.7894438438734138,0.5247813411078717,7.500000000000001,0.6770445404439147
655,50,0.4,10,0.1,0.9,kruskal,55,0.6289220687878014,0.436484798000833,34.0,0.9691504508780256
655,50,0.4,10,0.2,0.8,p_fixed,57,0.7019727454790686,0.478134110787172,16.0,0.981506375005092
655,50,0.4,10,0.2,0.8,p_dynamic,64,0.4050974637813516,0.273219491878384,5.125000000000001,0.937358276643991
655,50,0.4,10,0.2,0.8,minority,94,0.8918622884746461,0.5997501041232819,3.666666666666667,0.4530922635213782
655,50,0.4,10,0.2,0.8,p_weights,60,0.8115556228359727,0.546438983756768,7.0,0.7226890756302521
655,50,0.4,10,0.2,0.8,kruskal,53,0.6796947193256454,0.4356518117451062,11.666666666666668,0.8991640936817531
